3.18156E+11;3.13721E+11;3.2448E+11;3.41847E+11;2.71426E+11;;3.13926E+11
3.25609E+11;3.09546E+11;3.18738E+11;3.14243E+11;2.93265E+11;;3.1228E+11
3.12261E+11;2.94384E+11;3.25267E+11;2.89188E+11;3.14598E+11;;3.0714E+11
2.95423E+11;2.85037E+11;3.18259E+11;2.92235E+11;2.92294E+11;;2.9665E+11
2.87808E+11;2.91792E+11;2.93676E+11;2.80988E+11;2.98158E+11;;2.90484E+11
2.92975E+11;2.77465E+11;2.68447E+11;2.79361E+11;2.84408E+11;;2.80531E+11
2.9246E+11;2.24196E+11;2.82633E+11;2.74273E+11;2.89914E+11;;2.72695E+11
2.65968E+11;2.58302E+11;2.70932E+11;2.52113E+11;2.65081E+11;;2.62479E+11
2.52465E+11;2.58662E+11;2.41946E+11;2.69598E+11;2.63872E+11;;2.57309E+11
2.62721E+11;2.5399E+11;2.42432E+11;2.61485E+11;2.57341E+11;;2.55594E+11
2.53329E+11;2.41045E+11;2.48307E+11;2.52364E+11;2.57174E+11;;2.50444E+11
2.41145E+11;2.4201E+11;2.43981E+11;2.26362E+11;2.53217E+11;;2.41343E+11
2.36928E+11;2.43722E+11;2.53161E+11;2.25519E+11;2.26853E+11;;2.37236E+11
2.36961E+11;2.26093E+11;2.37751E+11;2.4746E+11;2.39782E+11;;2.37609E+11
2.28677E+11;2.09771E+11;2.28411E+11;2.33043E+11;2.30028E+11;;2.25986E+11
2.1263E+11;2.15198E+11;2.33407E+11;2.25217E+11;2.15354E+11;;2.20361E+11
2.17864E+11;2.11429E+11;2.23624E+11;2.19237E+11;2.23075E+11;;2.19046E+11
2.01281E+11;2.19234E+11;2.06887E+11;2.14423E+11;2.1E+11;;2.10365E+11
2.01531E+11;2.01794E+11;2.12353E+11;2.08193E+11;2.13933E+11;;2.07561E+11
2.04061E+11;1.99171E+11;2.11899E+11;1.91363E+11;2.07529E+11;;2.02805E+11
1.974E+11;1.95097E+11;1.93483E+11;1.87726E+11;1.95343E+11;;1.9381E+11
1.90128E+11;1.81168E+11;1.98619E+11;1.91358E+11;1.80282E+11;;1.88311E+11
1.8045E+11;1.85597E+11;1.84762E+11;1.89447E+11;1.94033E+11;;1.86858E+11
1.84312E+11;1.8648E+11;1.97008E+11;1.75805E+11;1.82934E+11;;1.85308E+11
1.85432E+11;1.80143E+11;1.86209E+11;1.75556E+11;1.75311E+11;;1.8053E+11
1.66756E+11;1.71991E+11;1.75396E+11;1.77561E+11;1.73066E+11;;1.72954E+11
1.68352E+11;1.72614E+11;1.76077E+11;1.67607E+11;1.73006E+11;;1.71531E+11
1.63759E+11;1.6718E+11;1.67186E+11;1.72104E+11;1.58721E+11;;1.6579E+11
1.64213E+11;1.68459E+11;1.63077E+11;1.63208E+11;1.66845E+11;;1.65161E+11
1.60312E+11;1.64754E+11;1.71866E+11;1.62972E+11;1.5503E+11;;1.62987E+11
1.59542E+11;1.56729E+11;1.56377E+11;1.44442E+11;1.61889E+11;;1.55796E+11
1.48563E+11;1.54892E+11;1.54852E+11;1.56262E+11;1.57335E+11;;1.54381E+11
1.47199E+11;1.52931E+11;1.50372E+11;1.49938E+11;1.44199E+11;;1.48928E+11
1.4953E+11;1.45967E+11;1.5128E+11;1.54414E+11;1.38216E+11;;1.47881E+11
1.4326E+11;1.46282E+11;1.41236E+11;1.52205E+11;1.37687E+11;;1.44134E+11
1.42012E+11;1.34335E+11;1.47207E+11;1.39386E+11;1.33532E+11;;1.39294E+11
1.39965E+11;1.39165E+11;1.43246E+11;1.35181E+11;1.41439E+11;;1.39799E+11
1.4093E+11;1.36058E+11;1.40757E+11;1.35708E+11;1.37692E+11;;1.38229E+11
1.37657E+11;1.27874E+11;1.34081E+11;1.34311E+11;1.34368E+11;;1.33658E+11
1.19421E+11;1.32535E+11;1.28071E+11;1.25872E+11;1.26589E+11;;1.26498E+11
1.27438E+11;1.22412E+11;1.33748E+11;1.21626E+11;1.30343E+11;;1.27113E+11
1.26956E+11;1.23478E+11;1.30253E+11;1.22899E+11;1.28437E+11;;1.26404E+11
1.14295E+11;1.23626E+11;1.25664E+11;1.15889E+11;1.23669E+11;;1.20628E+11
1.21288E+11;1.20695E+11;1.27932E+11;1.13637E+11;1.18523E+11;;1.20415E+11
1.13388E+11;1.21223E+11;1.19981E+11;1.06787E+11;1.12124E+11;;1.14701E+11
1.15899E+11;1.13149E+11;1.16994E+11;1.15058E+11;1.08646E+11;;1.13949E+11
1.17177E+11;1.12027E+11;1.13208E+11;1.0886E+11;1.11541E+11;;1.12562E+11
1.13671E+11;1.11543E+11;1.10977E+11;1.09242E+11;1.02308E+11;;1.09548E+11
1.10073E+11;1.0872E+11;1.10977E+11;1.06531E+11;97456136192;;1.06751E+11
1.04567E+11;1.05109E+11;1.11276E+11;1.06681E+11;1.0606E+11;;1.06738E+11
1.05171E+11;1.01603E+11;1.08999E+11;1.07696E+11;1.06169E+11;;1.05928E+11
1.03144E+11;97379500032;1.06458E+11;1.0106E+11;1.0049E+11;;1.01706E+11
97614643200;1.00927E+11;1.00377E+11;99877666816;1.00262E+11;;99811842458
96549158912;93327417344;94993440768;93456785408;94581342208;;94581628928
93942767616;99684581376;96624648192;95071313920;95462752256;;96157212672
96274669568;93236895744;91254964224;94550892544;91758288896;;93415142195
87639760896;88566317056;91339390976;94351810560;92666413056;;90912738509
86188589056;94348468224;94140350464;89425207296;94802149376;;91780952883
90343456768;87011483648;86344409088;89036849152;89784729600;;88504185651
87141507072;84309622784;88569176064;88584396800;84670693376;;86655079219
87693557760;82107981824;86434160640;85839306752;83238002688;;85062601933
80192962560;81457176576;83520135168;85730467840;84283604992;;83036869427
81361510400;82533171200;83047456768;80002334720;78751801344;;81139254886
76899172352;80359776256;81138032640;79776702464;76829016064;;79000539955
78091173888;80288964608;80883302400;74333503488;76016836608;;77922756198
75377082368;78503501824;75597586432;76391636992;76949422080;;76563845939
74916708352;72149590016;74645790720;73110175744;74964754432;;73957403853
73514467328;71548133376;75164991488;74957365248;74509672448;;73938925978
73218940928;72656396288;71430807552;73745039360;70559645696;;72322165965
68738269184;70032646144;72409546752;68140695552;67036495872;;69271530701
69969534976;71747002368;70544793600;66097983488;66556850176;;68983232922
67815870464;68449361920;70471991296;69232394240;66688831488;;68531689882
63060209664;67932626944;67228241920;66201509888;67964792832;;66477476250
64758951936;65838915584;68132876288;66009538560;64903057408;;65928667955
59621552128;66669301760;65082290176;63614676992;62020141056;;63401592422
60672675840;63564992512;65584607232;63632625664;59569475584;;62604875366
60746735616;65700524032;62844030976;61250633728;63342915584;;62776967987
61536034816;60174864384;62921773056;62435520512;62670422016;;61947722957
58276519936;60919975936;62749798400;61873774592;59087794176;;60581572608
56245329920;58318749696;61227868160;59867238400;57485156352;;58628868506
54529507328;58830987264;59539066880;55355772928;54366126080;;56524292096
54032211968;57916235776;56986374144;51397464064;54346657792;;54935788749
54976503808;54133706752;57005117440;51991920640;52846088192;;54190667366
54753726464;55927668736;55380221952;54926049280;54540242944;;55105581875
53915979776;54076792832;55362060288;54808596480;51463143424;;53925314560
53061619712;52127510528;54585933824;54860828672;52154003456;;53357979238
49709658112;51071406080;53221797888;54673596416;52274663424;;52190224384
49087827968;50440110080;48818667520;46619844608;48878063616;;48768902758
48170319872;49525727232;50032058368;48613232640;48254124032;;48919092429
45655281664;49443594240;49252909056;50079932416;48823959552;;48651135386
48226754560;46555402240;47936053248;48579440640;47963467776;;47852223693
44430147584;46175563776;50005123072;46473433088;44123914240;;46241636352
45282889728;47051517952;47927414784;47075311616;44228567040;;46313140224
43191205888;45674967040;47812956160;46534504448;45745045504;;45791735808
43391127552;43552661504;44255223808;46279217152;45018370048;;44499320013
43443699712;42968801280;43402211328;44675194880;41602416640;;43218464768
41328324608;41574555648;43483545600;44286726144;42985984000;;42731827200
42748125184;41026945024;44079443968;43119788032;41569181696;;42508696781
41618636800;41202950144;42269790208;42367315968;40425238528;;41576786330
40563163136;40066584576;40333316096;41814106112;40096641024;;40574762189
39755014144;39413297152;41364541440;39891087360;40577945600;;40200377139
37691752448;39095803904;38977519616;40435073024;40037384192;;39247506637
37023698944;37721419776;40496939008;39877894144;39165124608;;38857015296
37588000768;37119156224;38471200768;38668771328;37216321536;;37812690125
37132587008;36666372096;37519015936;36354736128;36660142080;;36866570650
37439410176;37663928320;36252852224;37266591744;35239292928;;36772415078
35925069824;37108432896;37320781824;36092317696;35470299136;;36383380275
36234240000;36344897536;36418596864;36697366528;33842030592;;35907426304
34737541120;34617647104;36207558656;33143013376;32693637120;;34279879475
34009952256;32867665920;36280864768;33644013568;32644651008;;33889429504
33860212736;33780004864;35392937984;33331968000;33455822848;;33964189286
31076663296;31926740992;33633220608;34463637504;31740907520;;32568233984
31690285056;30515513344;32496640000;32932450304;32604585984;;32047894938
30492956672;30184970240;33288001536;31506132992;30908960768;;31276204442
29986422784;31943413760;31820523520;32099629056;30838206464;;31337639117
29960013824;31060097024;32775825408;31149961216;30519334912;;31093046477
28690821120;31032457216;31694811136;30836240384;29264322560;;30303730483
26600423424;29937704960;30971500544;30153934848;29744689152;;29481650586
28113168384;29392453632;30669137920;29611694080;27698335744;;29096957952
28350146560;28972470272;29684897792;29227976704;27516090368;;28750316339
28762791936;28037558272;29327550464;28790605824;26819749888;;28347651277
27158745088;26517291008;29291954176;27450650624;27596664832;;27603061146
24198457344;27263055872;28222945280;26093488128;26588571648;;26473303654
26482106368;27001997312;28335384576;27138555904;24851640320;;26761936896
26642425856;26216536064;26803974144;27834408960;26044186624;;26708306330
26271553536;25948704768;24980328448;25665910784;25835395072;;25740378522
25073162240;25345185792;24253429760;25524764672;24925229056;;25024354304
24679766016;25811945472;25812584448;24907298816;24930674688;;25228453888
24707973120;22969892864;25866115072;25747810304;24217886720;;24701935616
23910641664;24006119424;25592147968;24358692864;24344688640;;24442458112
24278960128;24004012032;24551786496;24643821568;23400673280;;24175850701
23376711680;23056390144;23450003456;23907606528;23158994944;;23389941350
22203555840;21896679424;24007886848;23271192576;23054770176;;22886816973
22086688768;22621186048;23066810368;23377793024;21847676928;;22600031027
21373233152;22181255168;23698163712;21273200640;21897625600;;22084695654
22002735104;21986306048;22891157504;22578036736;21848311808;;22261309440
21864990720;22045335552;22718603264;21889247232;20666443776;;21836924109
21229064192;20364201984;21912827904;21824262144;20166223872;;21099316019
21230499840;21086707712;21179914240;21644034048;19979687936;;21024168755
20431661056;20989765632;20387837952;20971280384;20306075648;;20617324134
19905359872;19352291328;20589355008;20134656000;20111300608;;20018592563
19994177536;19178985472;19804364800;20213997568;19180335104;;19674372096
19558164480;20119242752;19869093888;20034424832;18330562560;;19582297702
19522902016;19237906432;19559112704;19417692160;18927761408;;19333074944
17790464000;19425026048;19527770112;18899388416;18326163456;;18793762406
18148591616;18831327232;19235399680;19313496064;17998606336;;18705484186
17060524032;17770711040;19048372224;18009405440;17527207936;;17883244134
17721006080;17996849152;18143238144;18121773056;17163171840;;17829207654
17803055104;17860968448;17989011456;17579177984;16944178176;;17635278234
15936112640;17523253248;17970331648;17662205952;17534457856;;17325272269
16876311552;17115249664;17861642240;17364166656;16892921856;;17222058394
17011590144;16367800320;16782866432;16962452480;16320984064;;16689138688
16524897280;16580063232;16578166784;17198301184;15812246528;;16538735002
16080720896;16323296256;16327814144;16884109312;16061529088;;16335493939
16169376768;16229539840;16067579904;16792682496;15455516672;;16142939136
15448718336;15296271360;16615862272;15910966272;15149180928;;15684199834
15079924736;15301547008;16027760640;15701767168;15006585856;;15423517082
15440728064;15392132096;15300783104;15018737664;14183545856;;15067185357
15511629824;15292858368;15796743168;15357792256;14722533376;;15336311398
15264510976;14984083456;15827559424;15028954112;14634548224;;15147931238
14212671488;14556725248;15053537280;14956508160;14255590400;;14607006515
13637411840;14150384640;14854115328;14681170944;14117771264;;14288170803
13935255552;14364040192;14633735168;14530314240;13034755072;;14099620045
13356166144;13353660416;13955889152;14149197824;13381483520;;13639279411
13716022272;13378427904;14439621632;13871643648;12888670208;;13658877133
13124103168;13058844672;13577208832;13779660800;13326101504;;13373183795
13306328064;13135198208;13623049216;13431380992;12981307392;;13295452774
12847518720;12612239360;13190057984;13596806144;12767976448;;13002919731
13197219840;13155145728;13665984512;13028143104;12534957056;;13116290048
12542995456;12851871744;13378800640;12586031104;12429158400;;12757771469
12210138112;12414674944;13141225472;12667676672;12037915648;;12494326170
11978941440;12159621120;12622045184;12442103808;12103361536;;12261214618
12395634688;11627308032;12595496960;12580875264;11712376832;;12182338355
11989586944;12048221184;12302027776;12328763392;11533834240;;12040486707
11679164416;11678242816;11960502272;11978568704;10984672256;;11656230093
11759410176;11870307328;11504162816;12159883264;11384322048;;11735617126
11130010624;11468013568;11637049344;11555953664;11185794048;;11395364250
11045061632;11568054272;11313835008;11706945536;10516584448;;11230096179
11432061952;11119436800;11411599360;11247136768;10505167872;;11143080550
11436873728;10880253952;11272866816;11215643648;10120715264;;10985270682
10824527872;10626749440;11160832000;10987138048;10097498112;;10739349094
10356252672;10878828544;11005907968;10548166656;10167951360;;10591421440
10477054976;10521023488;11082822656;10667086848;10187520000;;10587101594
10534993920;10150816768;11002838016;10590772224;9884266496;;10432737485
10244552704;10465264640;10614157312;10604406784;9715215360;;10328719360
9964273664;9898803200;10335832064;9598353408;9481995264;;9855851520
9714324480;10114480128;9771761664;9807955968;9375734784;;9756851405
9664015360;9950291968;9901544448;10154632192;9051923456;;9744481485
9698631680;9683730432;9842549760;9871388672;9286797312;;9676619571
9484219392;9633832960;9554898944;9162854400;9252282368;;9417617613
9332721664;9490036736;9401440256;9686218752;8805676032;;9343218688
9389424640;9313268736;8612003840;9312778240;8814220288;;9088339149
9109065728;9159703552;9305844736;9226904576;8923750400;;9145053798
8592789504;8798803968;9029188608;8892303360;8598351872;;8782287462
8799485952;8593647616;8990943232;9029378048;8394196992;;8761530368
8747925504;8498339840;8400886784;8611312640;8074459648;;8466584883
8603820032;8687766528;8343962112;8628518912;8307248640;;8514263245
7958848000;8636218368;8493687808;8289991168;8131236352;;8301996339
8283841024;8482269696;8272504320;8590194688;7760940544;;8277950054
8038851584;8240294912;8307979264;8441968128;7959777792;;8197774336
8058896896;8272936448;8173446144;7886033408;7595176960;;7997297971
8036226048;7977472000;8029495296;8019195904;7678437376;;7948165325
7789026304;8098226176;8223554048;8255247872;7169080832;;7907027046
7892335104;7860576768;8038502400;7987202560;7487475712;;7853218509
7672402432;7927212544;7778491904;7630526464;7514220544;;7704570778
7403551232;7668051968;7694681088;7618247680;7167585280;;7510423450
7597541888;7634707456;7622279680;7674000896;7100545024;;7525814989
7474074624;7637154304;7371240448;7450334720;7115697664;;7409700352
7211059200;7552049152;7374470656;7308882432;7024339456;;7294160179
7038115840;7383002112;7514633216;7087751680;6995102208;;7203721011
6894747136;7338033152;7146110976;6836393984;7144577024;;7071972454
6946879488;6891445248;7103366144;7157842432;6621408256;;6944188314
6407788032;7096315392;7050058752;7131388416;6534719488;;6844054016
6381814784;7073546752;7036125184;6904529920;6418710528;;6762945434
6546672128;6898902528;6639024640;6729257472;6323387392;;6627448832
6514560512;6759873024;6869614080;6720142336;6450177536;;6662873498
6593320960;6646301184;6489900544;6616973312;6307034112;;6530706022
6390608384;6582075392;6426588672;6607204352;5991627264;;6399620813
6404029952;6623491072;6393818112;6529037824;6295722496;;6449219891
6260700160;6515442176;6115415040;6605991936;5933998080;;6286309478
6024696832;6409627648;6316498944;6063126528;5955180544;;6153826099
6081001984;6323297280;6232069120;6357118976;5956856832;;6190068838
5912464896;6220971520;6104987136;6034575360;5913360896;;6037271962
5931543040;5799666688;6161948160;6168431104;5806453248;;5973608448
5668362752;6096378880;5986306048;5872459776;5831515648;;5891004621
5826318848;5828842496;5845283840;5933809664;5699414528;;5826733875
5653839872;5891101696;5691095552;5736085504;5606804480;;5715785421
5612084224;5913203712;5846738944;5728880640;5671400448;;5754461594
5577217536;5892329984;5578466304;5321550336;5384469504;;5550806733
5574950400;5448826880;5629856768;5601735168;5296512512;;5510376346
5382443008;5438276096;5625150976;5502457856;5318285312;;5453322650
5274214912;5421619200;5492337664;5529607680;5272843264;;5398124544
5256508928;5480274944;5408118272;5331757568;5277959680;;5350923878
5263987200;5261767680;5318392320;5266073088;4930530816;;5208150221
4928325632;5450641920;5294217216;5351821824;5077008384;;5220402995
5216866304;5296241664;5261548032;5151392256;5104786432;;5206166938
5148327936;5053444096;5025673728;4952600576;4840799232;;5004169114
4948637696;4893879808;5172807680;5042141696;4698305024;;4951154381
4720049664;4975825920;4863090688;4924557312;4897337856;;4876172288
4932876800;4770304000;4912237056;4688325120;4494424576;;4759633510
4907732992;4943567872;4902758912;4921986048;4776010752;;4890411315
4948979712;4809707520;4779829760;4834791936;4843024384;;4843266662
4724542464;4834385408;4671650816;4803841024;4565931520;;4720070246
4566804992;4696707072;4695551488;4626887168;4567451648;;4630680474
4667724800;4705929216;4502931968;4676615680;4674982912;;4645636915
4611840512;4625749504;4445041664;4578929152;4110220032;;4474356173
4656329728;4471796224;4423694848;4529981440;4479797248;;4512319898
4573757440;4635215872;4407770112;4437043712;4471245312;;4505006490
4417676800;4498230272;4212932864;4205789440;4275236608;;4321973197
4371241472;4459333120;4353770496;4394547712;4256505344;;4367079629
4409905152;4481404416;4339094016;4125850880;4253576192;;4321966131
4105743104;4381193216;4223367424;4162488320;4086662144;;4191890842
4245814784;4101839616;4201341440;4024030464;4214991872;;4157603635
4203181056;4342641664;4200852736;4155161344;4105322496;;4201431859
4208758784;4316938240;4066302208;3892364544;3993415936;;4095555942
4190514176;4262411264;4130250752;4010136576;4109821952;;4140626944
4057918720;4236790784;4002482944;3987794944;4025484032;;4062094285
3975502080;4171618304;4009010944;3815475200;4016680960;;3997657498
3751717632;4110466048;3980763392;3876324096;3969026816;;3937659597
3990404608;3933720832;3936309504;3945317888;3931331840;;3947416934
3924908288;4034580992;3813276928;3804961536;3948344576;;3905214464
3789085184;3807033344;3914271744;3836525568;3886475776;;3846678323
3811528704;3718753536;3822148864;3635426560;3850178048;;3767607142
3689286912;3905863680;3793922304;3749876224;3770683392;;3781926502
3809357568;3795506432;3723397888;3694088960;3684774400;;3741425050
3724667904;3698795264;3587363328;3634603008;3686593280;;3666404557
3624037632;3680013312;3634233088;3655167744;3708166912;;3660323738
3606151424;3707222272;3538795520;3612826368;3647525888;;3622504294
3481705472;3623196416;3571275008;3528171008;3584460288;;3557761638
3548435968;3562484736;3553828096;3508508416;3634665472;;3561584538
3542761984;3594192896;3483836416;3488307456;3604436224;;3542706995
3505073152;3583478272;3408175104;3359570944;3573146880;;3485888870
3316519936;3632737024;3361812224;3286334720;3562778112;;3432036403
3339832832;3514434304;3227538688;3439109376;3479666688;;3400116378
3431030784;3558942464;3387156992;3334120192;3235179776;;3389286042
3343416576;3448086272;3397547520;3386586368;3424321536;;3399991654
3223155456;3344930560;3318935040;3253195264;3431520768;;3314347418
3242814464;3440308224;3237733376;3221272832;3383830784;;3305191936
3188389632;3378164480;3263993600;3144589056;3308963584;;3256820070
3289384448;3450764288;3281032704;3134683136;3213998592;;3273972634
3163508224;3375802368;3206887680;3048542464;3182520320;;3195452211
3156524288;3237672448;3130805248;3190288128;3226123776;;3188282778
3151495168;3339424768;3136270592;3024784896;3184242688;;3167243622
3044017664;3195526144;3105897728;2957601536;3133587456;;3087326106
3090016768;3244814848;3007868160;3114836480;3099795456;;3111466342
3071297792;3132686592;2948980992;2963645696;3033468416;;3030015898
3055243776;3176849152;2826917888;3025708032;3070077184;;3030959206
2945894912;3080353280;2951260160;2986514176;3027826432;;2998369792
2986432768;2993154816;2895354880;2994383104;3001373952;;2974139904
2901074944;3047919872;2889819136;2949535232;2935293440;;2944728525
2917288704;3038764288;2900149760;2934597888;2802682112;;2918696550
2943603712;3104016640;2880983040;2876030720;2961067776;;2953140378
2901381632;3059216128;2814643712;2810563328;2751113984;;2867383757
2890264576;3021309440;2900946944;2871905024;2751855104;;2887256218
2785485568;2991358976;2801725696;2845290496;2912342272;;2867240602
2857678080;3000777728;2717064192;2837161728;2852316928;;2852999731
2850409472;2914213120;2726618880;2790627328;2684537600;;2793281280
2822713088;2823501312;2664127488;2808515840;2698168832;;2763405312
2742810368;2880492544;2726812160;2661254144;2738802432;;2750034330
2662081024;2875261952;2701721856;2655802112;2657428224;;2710459034
2624146176;2869121536;2607799040;2693990656;2674946048;;2694000691
2684722688;2871956224;2676838400;2683684864;2651347456;;2713709926
2674528512;2781569280;2578427392;2649228288;2667252736;;2670201242
2631418112;2860057600;2612519168;2677022720;2593729536;;2674949427
2604349440;2737494272;2543173632;2589346048;2565525248;;2607977728
2607021568;2744657920;2538342912;2642070528;2635122176;;2633443021
2521144320;2703916544;2523869184;2586196224;2508304128;;2568686080
2592261888;2747469824;2481697280;2536201984;2481010944;;2567728384
2543698688;2708444928;2449663232;2519481600;2544876544;;2553232998
2521022720;2681756928;2511909376;2512804096;2414504704;;2528399565
2518588672;2696530176;2497785088;2462700288;2560969728;;2547314790
2443229184;2635784704;2486809344;2464206848;2544814848;;2514968986
